"id","movie_name","year","topics","writer","director","actors","official_site","movie_making_zone","IMDb","movie_rate","votes"
"2303163",超级大坏蛋 Megamind,"2010","喜剧,动作,动画",艾伦·J·斯库尔克拉夫特,"汤,姆,·,麦,格,拉,思","威尔·法瑞尔,乔纳·希尔,布拉德·皮特,蒂娜·菲,大卫·克罗斯,贾斯汀·塞洛克斯,本·斯蒂勒,杰西卡·舒尔特,汤姆·麦格拉思,艾米莉·诺德万",, 美国, tt1001526,7.8,120642.0
"1291879",罗生门 羅生門,"1950","剧情,悬疑,犯罪",黑泽明,"黑,泽,明","三船敏郎,京町子,森雅之,志村乔,千秋实,上田吉二郎,本间文子,加东大介",, 日本, tt0042876,8.8,277397.0
"20020577",推拿,"2014",剧情,马英力,"娄,烨","郭晓东,秦昊,张磊,梅婷,黄轩,黄璐,黄军军,姜丹,穆怀鹏",, 中国大陆 / 法国, tt3469964,8.0,181769.0
"1298759",狗镇 Dogville,"2003","剧情,悬疑,惊悚",拉斯·冯·提尔,"拉,斯,·,冯,·,提,尔","妮可·基德曼,哈里特·安德森,劳伦·白考尔,保罗·贝坦尼,詹姆斯·肯恩,派翠西娅·克拉克森,杰瑞米·戴维斯,菲利普·贝克·霍尔,汤姆·霍夫曼,希博汗·法隆,约翰·赫特,科洛·塞维尼,斯特兰·斯卡斯加德",, 丹麦 / 瑞典 / 挪威 / 芬兰 / 英国 / 法国 / 德国 / 荷兰 / 意大利, tt0276919,8.4,137530.0
"1400665",济公 濟公,"1993","喜剧,奇幻",邵丽琼,"杜,琪,峰","周星驰,张曼玉,吴孟达,黄秋生,梅艳芳,苑琼丹,卢海鹏,黄一飞",, 中国香港, tt0106538,7.5,130374.0
"1299745",破坏之王 破壞之王,"1994","喜剧,动作",谷德昭,"李,力,持","周星驰,吴孟达,钟丽缇,林国斌,李力持,古巨基,郑祖,黄一山,黄一飞,林雪,张学友,梁荣忠,谷德昭,黎彼得,秦沛,郑家生,周比利",, 中国香港, tt0110852,7.8,156010.0
"1397546",追随 Following,"1998","悬疑,惊悚,犯罪",克里斯托弗·诺兰,"克,里,斯,托,弗,·,诺,兰","杰里米·西奥伯德,亚历克斯·霍,露西·拉塞尔,约翰·诺兰,迪克·布拉德塞尔,吉莉安·艾尔-卡迪,詹妮弗·安格,尼古拉斯·卡洛蒂,达伦·奥曼迪,盖·格林威,塔索斯·史蒂文斯,特里斯坦·马丁,瑞贝卡·詹姆斯,保罗·曼森,大卫·博维尔,大卫·朱莱安,芭芭拉·斯特潘斯基,艾玛·托马斯,戴安娜·札克",, 英国, tt0154506,8.9,163642.0
"26610229",方形 The Square,"2017",喜剧,鲁本·奥斯特伦德,"鲁,本,·,奥,斯,特,伦,德","克拉斯·邦,伊丽莎白·莫斯,多米尼克·韦斯特,泰瑞·诺塔里,克里斯托弗·莱索,玛丽娜·希彭蔻",, 瑞典 / 德国 / 法国 / 丹麦, tt4995790,7.7,39282.0
"11510624",全民目击,"2013","剧情,悬疑,犯罪",非行,"非,行","孙红雷,余男,郭富城,邓家佳,赵立新,佟丽娅,倪虹洁,陈思诚,周韦彤,廖晓琴,谭松韵,丁子烁",, 中国大陆, tt3204696,7.8,313850.0
"1404702",稻妻 稲妻,"1952",剧情,田中澄江,"成,濑,巳,喜,男","高峰秀子,三浦光子,村田知英子,香川京子",, 日本, tt0044745,8.2,1233.0
"1498831",恋爱假期 The Holiday,"2006","喜剧,爱情",南希·迈耶斯,"南,希,·,迈,耶,斯","卡梅隆·迪亚兹,凯特·温丝莱特,裘德·洛,杰克·布莱克,埃里·瓦拉赫,爱德华·伯恩斯,卢夫斯·塞维尔,詹姆斯·弗兰科,达斯汀·霍夫曼,琳赛·洛翰",, 美国, tt0457939,7.7,146495.0
"1981242",午夜巴塞罗那 Vicky Cristina Barcelona,"2008","剧情,爱情",伍迪·艾伦,"伍,迪,·,艾,伦","丽贝卡·豪尔,斯嘉丽·约翰逊,哈维尔·巴登,佩内洛普·克鲁兹,克里斯·梅西纳,派翠西娅·克拉克森,胡里奥·佩里兰",, 西班牙 / 美国, tt0497465,7.8,217273.0
"1293555",电子情书 You've Got Mail,"1998","喜剧,爱情",迪莉娅·艾芙隆,"诺,拉,·,艾,芙,隆","汤姆·汉克斯,梅格·瑞恩,凯蒂·萨戈纳,格雷戈·金尼尔,帕克·波西",, 美国, tt0128853,7.8,96453.0
"2028645",拆弹部队 The Hurt Locker,"2008","剧情,惊悚,战争",马克·鲍尔,"凯,瑟,琳,·,毕,格,罗","杰瑞米·雷纳,安东尼·麦凯,布莱恩·格拉格提,克里斯托弗·沙耶,大卫·摩斯,拉尔夫·费因斯,盖·皮尔斯,克里斯蒂安·卡玛戈,伊万杰琳·莉莉",, 美国, tt0887912,7.8,165688.0
"2053515",曾经 Once,"2007","剧情,爱情,音乐",约翰·卡尼,"约,翰,·,卡,尼","格伦·汉塞德,玛可塔·伊尔格洛娃",, 爱尔兰, tt0907657,8.3,267710.0
"1296436",有话好好说,"1997","剧情,喜剧",述平,"张,艺,谋","姜文,李保田,瞿颖,刘信义,葛优,李雪健,尤勇智,张艺谋,赵本山,焦刚,梁冠华,李琦,方青卓,杜旭东,傅彪,陈晓花,李强,常戎,张伟平",, 中国大陆, tt0120543,8.4,192486.0
"1291565",疯狂约会美丽都 Les triplettes de Belleville,"2003","喜剧,动画",希尔万·肖默,"希,尔,万,·,肖,默","比阿特丽斯·博尼法西,莉娜·布德罗,米歇尔·库谢图",, 法国 / 比利时 / 加拿大 / 英国 / 拉脱维亚, tt0286244,8.7,79345.0
"3101548",天才眼镜狗 Mr. Peabody & Sherman,"2014","喜剧,科幻,动画,冒险",杰伊·沃德,"罗,伯,·,明,可,夫","泰·布利尔,麦克斯·查尔斯,罗莉·弗雷泽,吉约姆·阿瑞托斯,帕特里斯·A·缪吉克,阿芮尔·温特,卡兰·布拉尔,约书亚·拉什,斯蒂芬·托布罗斯基,艾莉森·珍妮,丹尼斯·海斯伯特,史蒂芬·寇贝尔,莱斯利·曼恩,扎克·卡利森,史蒂夫·瓦伦丁",, 美国, tt0864835,7.6,85139.0
"3187790",空之境界 第五章 矛盾螺旋 劇場版 空の境界 第五章 矛盾螺旋,"2008",动画,平松正树,"平,尾,隆,之","坂本真绫,柿原彻也,中田让治,游佐浩二,五十岚裕美,山野井仁,伊藤美纪,东地宏树,藤村步,本田贵子,铃村健一",, 日本, tt1278060,9.3,22430.0
"25773932",爆裂鼓手 Whiplash,"2014","剧情,音乐",达米恩·查泽雷,"达,米,恩,·,查,泽,雷","迈尔斯·特勒,J·K·西蒙斯,保罗·雷瑟,梅莉莎·班诺伊,奥斯汀·斯托维尔,内特·朗,克里斯·马尔基,达蒙·冈普顿,Suanne Spoke,马科斯·卡锡,Charlie Ian,杰森·布莱尔,科菲·斯里博伊,卡维塔帕蒂尔,C.J. Vana,塔里克·洛维,卡尔文·C·温布什,迈克尔·D·科恩,艾普尔·格雷斯,马库斯·亨德森,亨利·G.桑德斯,温迪·李,米歇尔·拉夫",, 美国, tt2582802,8.7,512046.0
"1422063",最终幻想7：圣子降临 ファイナルファンタジーⅦ アドベントチルドレン,"2005","动作,科幻,动画,惊悚",野岛一成,"野,村,哲,也","樱井孝宏,伊藤步,森久保祥太郎,森川智之,坂本真绫,大川透,藤原启治,楠大典,岸祐二,乃村健次,铃木省吾,小林正宽,山路和弘,嘉数由美,石川英郎,市村正亲,诸星堇,诹访部顺一,丰口惠美,银河万丈,铃村健一,田村睦心,日笠阳子,森田成一",, 日本, tt0385700,8.3,55543.0
"1300044",谋杀绿脚趾 The Big Lebowski,"1998","喜剧,犯罪",乔尔·科恩,"乔,尔,·,科,恩","杰夫·布里吉斯,约翰·古德曼,朱丽安·摩尔,史蒂夫·布西密,大卫·霍德尔斯顿,菲利普·塞默·霍夫曼,塔拉·雷德,菲利普·穆恩,马克·佩雷格里诺,彼得·斯特曼,弗利,托尔斯滕·沃格斯,Jimmie Dale Gilmore,杰克·科勒尔,约翰·特托罗,卡洛斯·里昂,理查德·甘特,克里斯蒂安·克莱门松,大卫·休里斯,迈克·戈麦斯,山姆·艾里奥特",, 美国 / 英国, tt0118715,7.7,52056.0
"1307031",星际牛仔：天国之门 カウボーイビバップ 天国の扉,"2001","剧情,喜剧,动作,科幻,动画,惊悚,犯罪",矢立肇,"渡,边,信,一,郎","山寺宏一,石冢运升,林原惠美,多田葵,屋良有作,井上和彦,小杉十郎太,有本钦隆,柴田秀胜,上田祐司,飞田展男,小山力也,小林爱,平尾仁,中岛聪彦,中博史,垂木勉,长泽美树,秋元羊介,一条和矢,依田英助,长嶝高士,小山武宏,仲野裕,桑岛法子,天田益男,菅原淳一,千叶一伸,小西克幸,松本和香子,村井每早,石桥莲司,五十岚信次郎,矶部勉",, 日本 / 美国, tt0275277,8.9,32748.0
"1295873",偷自行车的人 Ladri di biciclette,"1948","剧情,犯罪",阿道夫·弗兰奇,"维,托,里,奥,·,德,西,卡","兰贝托·马乔拉尼,恩佐·斯泰奥拉,莉安拉·卡雷尔,吉诺·萨尔塔梅伦达,维托里奥·安东努奇",, 意大利, tt0040522,9.1,84845.0
"7065417",天降美食2 Cloudy with a Chance of Meatballs 2,"2013","喜剧,动画,奇幻",约翰·弗朗西斯·戴利,"科,迪,·,卡,梅,伦","比尔·哈德尔,威尔·福特,尼尔·帕特里克·哈里斯,安娜·法瑞丝,安迪·萨姆伯格,泰瑞·克鲁斯,詹姆斯·肯恩,本杰明·布拉特,克里斯汀·沙尔",, 美国, tt1985966,7.3,44302.0
"27172891",大象席地而坐,"2018",剧情,胡波,"胡,波","彭昱畅,章宇,王玉雯,李丛喜,董向荣,王柠,赵燕国彰,朱颜曼滋,凌正辉,王超北,王雪洋",, 中国大陆, tt8020896,8.1,169936.0
"4074292",凉宫春日的消失 涼宮ハルヒの消失,"2010","喜剧,科幻,动画",谷川流,"石,原,立,也","平野绫,杉田智和,茅原实里,青木沙耶香,后藤邑子,桑谷夏子,松元惠,松冈由贵,小野大辅,白石稔,足立友,原田瞳,相泽舞,浅利辽太,小幡记子",, 日本, tt1572781,9.1,31907.0
"1293323",大红灯笼高高挂,"1991",剧情,倪震,"张,艺,谋","巩俐,马精武,何赛飞,曹翠芬,周琦,孔琳,金淑媛,丁惟敏,初晓",, 中国大陆 / 中国香港 / 中国台湾, tt0101640,8.7,222629.0
"1293607",算死草,"1997","剧情,喜剧",马伟豪,"马,伟,豪","周星驰,葛民辉,莫文蔚,邱淑贞,林保怡,刘以达,黄伟文,罗家英,陈豪,张达明,李兆基",, 中国香港, tt0133059,7.0,91805.0
"3836070",孤独的幸存者 Lone Survivor,"2013","剧情,动作,传记,战争",彼得·博格,"彼,得,·,博,格","马克·沃尔伯格,泰勒·克奇,埃米尔·赫斯基,本·福斯特,艾瑞克·巴纳",, 美国 / 英国, tt1091191,8.1,57686.0
"1307747",情圣 情聖,"1991",喜剧,李力持,"李,力,持","周星驰,毛舜筠,恬妞,叶子楣,午马,张耀扬,元华,朱咪咪,麦嘉,吴君如",, 中国香港, tt0102737,7.5,89623.0
"26337866",路边野餐,"2015",剧情,毕赣,"毕,赣","陈永忠,谢理循,余世学,郭月,赵达清,罗飞扬,曾帅,秦光黔,刘林艳,杨卓华,杨江船,欧孟军,吴得水,宋大成,廖冬凯",, 中国大陆, tt4613272,7.9,150066.0
"1310178",爱丽丝梦游仙境 Alice in Wonderland,"1951","动画,歌舞,奇幻,冒险",路易斯·卡罗尔,"克,莱,德,·,杰,洛,尼,米","凯瑟琳·博蒙特,埃德·温,理查德·海顿",, 美国, tt0043274,8.6,23247.0
"1404698",母亲 おかあさん,"1952",剧情,水木洋子,"成,濑,巳,喜,男, ,(,M,i,k,i,o, ,N,a,r,u,s,e,)","田中绢代,香川京子",, 日本, tt0044986,8.0,741.0
"1301230",夺魂索 Rope,"1948","悬疑,惊悚,犯罪",休姆·克罗宁,"阿,尔,弗,雷,德,·,希,区,柯,克","约翰·道尔,法利·格兰杰,詹姆斯·斯图尔特,伊迪丝·埃文森,道格拉斯·迪克,琼·钱德勒,塞德里克·哈德威克,康丝坦斯·柯莉儿,Dick Hogan",, 美国, tt0040746,8.1,47869.0
"1301757",狮子王2：辛巴的荣耀 The Lion King II: Simba's Pride,"1998","喜剧,动画,冒险",弗利普·科布勒,"达,雷,尔,·,鲁,尼","马修·布罗德里克,莫伊拉·凯利,内芙·坎贝尔",, 美国 / 澳大利亚, tt0120131,7.8,57902.0
"1433577",赛末点 Match Point,"2005","剧情,爱情,悬疑,犯罪",伍迪·艾伦,"伍,迪,·,艾,伦","乔纳森·莱斯·梅耶斯,斯嘉丽·约翰逊,马修·古迪,艾米莉·莫迪默,布莱恩·考克斯,米兰达·莱森",, 英国 / 美国 / 爱尔兰 / 卢森堡, tt0416320,8.1,159316.0
"1917171",硫磺岛的来信 Letters from Iwo Jima,"2006","剧情,历史,战争",山下爱丽斯,"克,林,特,·,伊,斯,特,伍,德","渡边谦,二宫和也,加濑亮,中村狮童,伊原刚志,裕木奈江,松崎悠希",, 美国, tt0498380,8.2,61167.0
"30212622",前哨 The Outpost,"2020","剧情,历史,战争",埃瑞克·约翰逊,"罗,德,·,拉,里","斯科特·伊斯特伍德,奥兰多·布鲁姆,卡赖伯·兰德里·琼斯,雅各布·西皮奥,杰克·凯西,米洛·吉布森,阿历克斯·阿诺,塞莱娜·辛顿,泰勒·约翰·史密斯,科里·哈德里克,巴比·洛克伍德,威尔·阿滕伯勒,法希姆·法兹利,詹姆斯·贾格尔,科瓦米·帕特森,阿尔菲·斯图尔特",, 保加利亚 / 美国, tt3833480,7.2,20580.0
"1307014",不见不散,"1998","喜剧,爱情",顾晓阳,"冯,小,刚","葛优,徐帆",, 中国大陆, tt0199354,7.9,142012.0
"1301890",浓情巧克力 Chocolat,"2000","剧情,爱情",罗伯特·尼尔森·雅各布斯,"拉,斯,·,霍,尔,斯,道,姆","朱丽叶·比诺什,薇朵儿·希维索,朱迪·丹奇,阿尔弗雷德·莫里纳,莉娜·奥琳,凯瑞-安·莫斯,约翰尼·德普,盖南·科内尔,休·奥康纳,约翰·伍德,彼得·斯特曼,莱斯莉·卡伦,阿诺德·亚当,J.J. Holiday",, 英国 / 美国, tt0241303,8.0,109842.0
"1764361",四月一日灵异事件簿剧场版：仲夏夜之梦 劇場版xxxHOLiC 真夏ノ夜ノ夢,"2005",动画,CLAMP,"水,岛,努","大原沙耶香,福山润,中井和哉,伊藤静,望月久代,菊地美香,松尾佳子,柚木凉香,松野太纪,楠见尚己,平川大辅,喜多川拓郎,福松进纱,小阪由佳,峰敦子,矢尾一树,入野自由,坂本真绫",, 日本, tt0466405,8.7,11315.0
"1297131",圣诞夜惊魂 The Nightmare Before Christmas,"1993","动画,音乐,奇幻",蒂姆·波顿,"亨,利,·,塞,利,克","丹尼·艾夫曼,克里斯·萨兰登,凯瑟琳·欧哈拉,威廉·赫基,格伦·沙迪克斯,保罗·雷宾斯,肯·帕吉,黛比·德斯特,格雷格·普罗普斯",, 美国, tt0107688,8.2,101307.0
"1844413",八月迷情 August Rush,"2007","剧情,爱情,音乐",尼克·卡斯特尔,"科,斯,汀,·,谢,里,丹","乔纳森·莱斯·梅耶斯,弗莱迪·海默,罗宾·威廉姆斯,凯丽·拉塞尔,泰伦斯·霍华德",, 美国, tt0426931,8.3,150337.0
"1291569",大都会 メトロポリス,"2001","科幻,动画,冒险",大友克洋,"林,太,郎","井元由香,小林希唯,冈田浩晖,石田太郎,富田耕生,若本规夫,泷口顺平,青野武,池田胜,八代骏,古川登志夫,千叶繁,江原正士,土师孝也,井上伦宏,爱河里花子,麻生智久,天田真人,佐佐木健,涉谷茂,志村知幸,杉田智和,铃村健一,园部启一,千叶进步,肥后诚,小山茉美,皆口裕子,松本梨香,隆大介,柳濑嵩,永井豪,林优,本多俊之,冈田梢,DJ太郎,福之上达也,鲇贝健,铃木裕介",, 日本, tt0293416,8.1,30481.0
"3227319",幸运星 OVA らき☆すた OVA,"2008",动画,美水镜,"武,本,康,弘","平野绫,加藤英美里,福原香织,远藤绫,井上喜久子,升望,明坂聪美,岩男润子,前田近美,小菅真美,长谷川静香,茅原实里,佐佐木望,清水香里,水原薰,相泽舞,渡边久美子,小樱悦子,关智一,立木文彦,松本和香子,白石稔",, 日本, tt1418729,8.9,5820.0
"1292222",出租车司机 Taxi Driver,"1976","剧情,犯罪",保罗·施拉德,"马,丁,·,斯,科,塞,斯","罗伯特·德尼罗,朱迪·福斯特,斯碧尔·谢波德,艾伯特·布鲁克斯,哈威·凯特尔,戴安娜·阿伯特,维克多·阿尔果,吉诺·阿迪托,彼得·博伊尔,布伦达·迪克森",, 美国, tt0075314,8.5,181352.0
"1308857",可可西里,"2004","剧情,犯罪",陆川,"陆,川","多布杰,张垒,奇道,赵雪莹,马占林,赵一穗",, 中国大陆 / 中国香港, tt0386651,8.8,267406.0
"1306505",红高粱,"1988","剧情,爱情,历史,战争",莫言,"张,艺,谋","巩俐,姜文,滕汝骏,钱明,陈志刚,计春华",, 中国大陆, tt0093206,8.4,229902.0
"6844861",命运石之门剧场版：负荷领域的既视感 劇場版 STEINS;GATE 負荷領域のデジャヴ,"2013",动画,花田十辉,"佐,藤,卓,哉","宫野真守,今井麻美,花泽香菜,田村由香里,桃井晴子,小林优,后藤沙绪里,关智一,寺杣昌纪,山本彩乃",, 日本, tt2967286,8.8,16200.0
"5157137",勇者行动 Act of Valor,"2012","剧情,动作,战争",库尔特·约恩斯塔德,"迈,克,·,麦,科,伊","罗塞莉·桑切斯,埃米里奥·瑞弗拉,内斯特·塞拉诺,冈萨洛·门内德斯,卡拉·吉门内斯",, 美国, tt1591479,7.7,38317.0
"1401588",法外之徒 Bande à part,"1964","剧情,犯罪",多洛雷斯·希钦斯,"让,-,吕,克,·,戈,达,尔","安娜·卡里娜,达妮埃尔·吉拉尔,路易莎·科尔佩恩,尚塔尔·达尔热,萨米·弗雷,克洛德·布拉瑟,Georges Staquet,Ernest Menzer,让-克洛德·勒莫勒,米歇尔·德拉海耶,让-吕克·戈达尔,Monsieur Jojot,克洛德·马科夫斯基,Michèle Seghers",, 法国, tt0057869,8.6,19678.0
"1297880",芙蓉镇,"1987","剧情,爱情",阿城,"谢,晋","刘晓庆,姜文,郑在石,张光北,徐松子,祝士彬,刘利年",, 中国大陆, tt0087301,9.2,104436.0
"21263666",美国狙击手 American Sniper,"2014","动作,传记,战争",杰森·霍尔,"克,林,特,·,伊,斯,特,伍,德","布莱德利·库珀,西耶娜·米勒,卢克·葛莱姆斯,凯尔·加尔纳,杰克·麦克道曼,山姆·贾格,基尔·奥唐纳,艾瑞克·克罗斯,布莱恩·哈利塞,科里·哈德里克,玛内特·帕特森,埃里克·拉丁,纳维德·内加班,阿萨夫·科恩,萨米·谢伊克",, 美国, tt2179136,7.7,110463.0
"26220717",危机13小时 13 Hours: The Secret Soldiers of Benghazi,"2016","剧情,动作,惊悚,战争",查克·霍根,"迈,克,尔,·,贝","詹姆斯·戴尔,约翰·卡拉辛斯基,马克斯·马蒂尼,多米尼克·福穆萨,巴勃罗·施瑞博尔,大卫·丹曼,马特·莱斯切尔,托比·斯蒂芬斯,艾莉克西娅·芭利尔,弗雷迪·史卓玛,大卫·科斯塔贝尔,莉莎·伊娃斯蒂娜,安德烈·克劳德,大卫·君图力",, 美国, tt4172430,7.8,68340.0
"1766086",太阳照常升起,"2007","剧情,奇幻",过士行,"姜,文","房祖名,周韵,姜文,黄秋生,陈冲,孔维,崔健,李加民",, 中国大陆, tt0769507,8.3,247655.0
"26633257",地球最后的夜晚,"2018","剧情,爱情,悬疑",毕赣,"毕,赣","汤唯,黄觉,张艾嘉,李鸿其,陈永忠,罗飞扬,曾美慧孜,段钧豪,谢理循,齐溪,明道,龙泽治",, 中国大陆 / 法国, tt8185182,6.9,204055.0
"1467016",杏子 杏っ子,"1958",剧情,成濑巳喜男,"成,濑,巳,喜,男","山村聪,香川京子",, 日本, tt0051367,7.8,209.0
"1499148",蓝莓之夜 My Blueberry Nights,"2007","剧情,爱情",王家卫,"王,家,卫","裘德·洛,诺拉·琼斯,查得·R·戴维斯,卡佳·布铭邦,蕾切尔·薇兹,娜塔莉·波特曼,猫女魔力,弗兰基·费森,大卫·斯特雷泽恩,安德莱内·列诺斯,本杰明·凯恩,Michael May,迈克尔·德拉诺,扬·福尔克,蒂·艾萨基尔多,劳里·约翰逊,杰姬·摩尔,Kenon Walker",, 美国 / 法国 / 中国大陆 / 中国香港, tt0765120,7.7,152537.0
"3660130","12勇士 12 Strong","2018","剧情,动作,历史,战争",泰德·塔里,"尼,科,莱,·,弗,格,西,格","克里斯·海姆斯沃斯,迈克尔·珊农,迈克尔·佩纳,纳维德·内加班,崔凡特·罗兹,吉欧夫·斯图兹,萨德·拉金比尔,奥斯汀·赫伯特,奥斯汀·斯托维尔,本·奥图尔,肯尼斯·米勒,肯尼·谢尔德,杰克·凯西,罗伯·里格尔,威廉·菲克纳,阿希亚·曼达维,埃尔莎·帕塔奇,玛丽·瓦根曼,劳伦·迈尔斯,阿利森·金,莱斯·纳克里,法希姆·法兹利,纽曼·阿卡,塞斯·艾德金斯,泰勒·谢里丹",, 美国, tt1413492,6.8,21311.0
"1401604",狮子王3 The Lion King 1½,"2004","喜剧,动画,冒险",汤姆·罗杰斯,"布,拉,德,利,·,雷,蒙,德","内森·连恩,埃林·萨贝拉,马修·布罗德里克,杰瑞·斯蒂勒,乌比·戈德堡",, 澳大利亚 / 美国, tt0318403,7.9,33503.0
"1441238",面纱 The Painted Veil,"2006","剧情,爱情",罗恩·内斯万尼尔,"约,翰,·,卡,兰","爱德华·诺顿,娜奥米·沃茨,托比·琼斯,黛安娜·里格,黄秋生,列维·施瑞博尔,朱丽叶·霍兰德,艾伦·戴维,露西·弗勒,玛姬·斯蒂德,佐伊·特尔福德,夏雨,吕燕,冯瓅,玛丽-洛尔·德库洛,凯瑟琳·安,李滨,洛琳·劳伦斯,伊恩·伦威克,程思寒,亨利·赛洛",, 美国 / 中国大陆 / 加拿大, tt0446755,8.3,150774.0
"6518638",艾特熊和赛娜鼠 Ernest et Célestine,"2012",动画,达尼埃尔·佩纳克,"斯,特,凡,·,奥,比,尔","朗贝尔·维尔森,波利娜·布伦纳,安妮-玛丽·卢珀,皮埃尔·巴顿,多米尼克·莫林,布丽奇特·维图德斯,帕特里斯·梅勒内克,费奥多尔·阿特金,扬·勒·马迪克,伦纳德·卢夫,文森特·格拉斯,帕特里斯·多齐尔,雅克·西龙,佩蕾特·普拉迪耶,福里斯特·惠特克,麦肯吉·弗依,劳伦·白考尔,保罗·吉亚玛提,威廉姆·H·梅西,梅根·莫拉莉,尼克·奥弗曼,杰弗里·怀特",, 法国, tt1816518,8.9,41320.0
"1440703",爱再来一次 If Only,"2004","剧情,喜剧,爱情,奇幻",Christina Welsh,"吉,尔,·,约,格,尔","詹妮弗·洛芙·休伊特,保罗·尼科尔斯,汤姆·威尔金森,黛安娜·哈卡索,露茜·达文波特,内维尔·菲利普斯",, 美国 / 英国, tt0332136,8.0,76233.0
"1291840",走出非洲 Out of Africa,"1985","剧情,爱情,传记,冒险",卡琳·布里克森,"西,德,尼,·,波,拉,克","梅丽尔·斯特里普,罗伯特·雷德福,克劳斯·马利亚·布朗道尔,迈克尔·基臣,马利克·鲍恩斯,迈克尔·高夫,苏珊娜·汉密尔顿,瑞切尔·凯姆普森,格拉汉姆·克罗登,莱斯利·菲利普斯,谢恩·里默,多纳尔·麦卡恩,Kenneth Mason,Tristram Jellinek,史蒂芬·B·格里姆斯,Annabel Maule,Benny Young,Niven Boyd,伊曼",, 美国, tt0089755,8.6,81467.0
"3117775",魔卡少女樱 剧场版 カードキャプターさくら 劇場版,"1999","动画,奇幻,冒险",CLAMP,"浅,香,守,生","丹下樱,久川绫,岩男润子,熊井统子,关智一,绪方惠美,野上尤加奈,田中秀幸,井上喜久子,山口由里子,芝原智矢子,涌泽利香,菅原祥子,三石琴乃,古泽彻,田中伸幸,泽律雄,林一夫,林原惠美",, 日本, tt0301082,8.5,11043.0
"3239699",战队长悠哉游哉的一天 わりとヒマな戦隊長の一日,"2006","剧情,动画,短片",賀东招二,"武,本,康,弘","関智一,三木眞一郎,根谷美智子,ゆかな",, 日本, tt1091866,8.1,2960.0
"25774760",虫师 蚀日之翳 蟲師 日蝕む翳,"2014","动画,短片",漆原友纪,"长,滨,博,史","中野裕斗,渡边优奈,佐佐木りお,土井美加,上田祐司",, 日本, tt3539986,9.3,11388.0
"1857099",老无所依 No Country for Old Men,"2007","剧情,惊悚,犯罪",乔尔·科恩,"伊,桑,·,科,恩","汤米·李·琼斯,哈维尔·巴登,乔什·布洛林,伍迪·哈里森,凯莉·麦克唐纳,加瑞特·迪拉胡特,泰丝·哈珀,巴里·柯宾,斯蒂芬·鲁特,贝丝·格兰特,安娜·里德,姬特·格温,吉因·琼斯,迈克·沃特福德",, 美国, tt0477348,8.3,263629.0
"1457127",迷宫物语 迷宮物語,"1987","科幻,动画,恐怖,奇幻,冒险",川尻善昭,"川,尻,善,昭","吉田日出子,津嘉山正种,水岛裕,家弓家正,八奈见乘儿,大竹宏,银河万丈,屋良有作,田中和实",, 日本, tt0185481,8.1,7449.0
